06/06/2022 15:35:09,0.2591,243.02,225.02
06/06/2022 15:35:09,0.2788,241.95,226.55
06/06/2022 15:35:09,0.715,241.16,225.85
06/06/2022 15:35:09,0.5994,236.58,229.75
06/06/2022 15:35:09,0.7334,235.49,232.04
06/06/2022 15:35:09,0.1997,229.98,234.59
06/06/2022 15:35:09,0.3177,228.55,234.78
06/06/2022 15:35:09,0.9745,227.26,236.22
06/06/2022 15:35:10,0.2119,221.31,239.41
06/06/2022 15:35:10,0.9922,219.69,239.63
06/06/2022 15:35:10,0.2823,213.83,242.18
06/06/2022 15:35:10,1.0046,212.23,241.26
06/06/2022 15:35:10,0.2451,206.18,243.46
06/06/2022 15:35:10,0.2828,204.92,244.26
06/06/2022 15:35:10,0.7265,203.29,243.4
06/06/2022 15:35:10,0.2397,197.31,244.03
06/06/2022 15:35:10,0.9227,195.75,243.9
06/06/2022 15:35:10,0.1559,189.72,242.87
06/06/2022 15:35:10,0.8706,188.19,242.52
06/06/2022 15:35:10,0.299,182.53,242.37
06/06/2022 15:35:11,0.1667,180.79,241.17
06/06/2022 15:35:11,0.5605,179.47,240.76
06/06/2022 15:35:11,0.3601,174.67,240.65
06/06/2022 15:35:11,0.1279,171.47,240.5
06/06/2022 15:35:11,0.5299,170.42,240.43
06/06/2022 15:35:11,0.4094,167.35,243.24
06/06/2022 15:35:11,0.1039,163.5,243.97
06/06/2022 15:35:11,0.4042,162.7,244.28
06/06/2022 15:35:11,0.2221,158.8,245.29
06/06/2022 15:35:11,0.7571,158.03,246.28
06/06/2022 15:35:11,0.4458,153.22,246.2
06/06/2022 15:35:11,0.519,153.14,248.41
06/06/2022 15:35:12,0.3743,150.35,250.78
06/06/2022 15:35:12,0.0929,149.2,249.96
06/06/2022 15:35:12,0.3588,148.42,250.09
06/06/2022 15:35:12,0.0786,145.59,250.43
06/06/2022 15:35:12,0.3263,144.94,250.52
06/06/2022 15:35:12,0.1211,142.45,251.21
06/06/2022 15:35:12,0.4343,141.56,251.05
06/06/2022 15:35:12,0.3385,138.58,251.55
06/06/2022 15:35:12,0.2695,138.37,252.67
06/06/2022 15:35:12,0.6474,137.14,251.71
06/06/2022 15:35:12,0.1329,133.29,251.03
06/06/2022 15:35:12,0.5569,132.49,251.16
06/06/2022 15:35:12,0.2429,128.57,250.08
06/06/2022 15:35:13,0.1636,126.97,249.19
06/06/2022 15:35:13,0.5403,125.98,249.4
06/06/2022 15:35:13,0.54,122.16,248.44
06/06/2022 15:35:13,0.4033,120.07,246.3
06/06/2022 15:35:13,0.2433,118.1,246.63
06/06/2022 15:35:13,0.8092,118.33,247.4
06/06/2022 15:35:13,0.1694,115.41,243.84
06/06/2022 15:35:13,0.0999,114.76,242.73
06/06/2022 15:35:13,0.236,114.52,242.3
06/06/2022 15:35:13,0.1776,114.54,241.37
06/06/2022 15:35:13,0.2147,114.41,239.92
06/06/2022 15:35:13,0.0785,113.92,238.84
06/06/2022 15:35:14,0.8896,113.85,238.33
06/06/2022 15:35:15,7.3437,109.78,233.44
06/06/2022 15:35:15,0.8348,73.06,219.75
06/06/2022 15:35:15,0.3034,75.97,223.26
06/06/2022 15:35:16,0.3766,75.43,222.06
06/06/2022 15:35:16,0.1318,77.4,222.4
06/06/2022 15:35:16,0.3626,77.37,221.53
06/06/2022 15:35:16,0.3624,77.94,218.39
06/06/2022 15:35:16,0.3869,77.27,216.45
06/06/2022 15:35:16,0.3418,79.92,216.16
06/06/2022 15:35:16,0.8545,79.74,214.35
06/06/2022 15:35:16,0.4579,84.22,213.95
06/06/2022 15:35:16,0.0743,86.3,215.96
06/06/2022 15:35:16,0.3142,86.76,216.39
06/06/2022 15:35:16,0.2321,86.69,218.54
06/06/2022 15:35:16,1.0475,86.85,220.21
06/06/2022 15:35:16,0.14,81.24,220.26
06/06/2022 15:35:17,0.9116,80.22,220.73
06/06/2022 15:35:17,0.3136,74.16,219.95
06/06/2022 15:35:17,0.5653,72.34,218.87
06/06/2022 15:35:17,0.4668,69.67,216.7
06/06/2022 15:35:17,0.214,67.01,216.6
06/06/2022 15:35:17,0.6366,65.76,215.36
06/06/2022 15:35:17,0.3903,63.22,210.68
06/06/2022 15:35:17,2.1525,62.17,208.45
06/06/2022 15:35:17,0.8239,58.69,190.98
06/06/2022 15:35:17,0.7475,61.5,192.99
06/06/2022 15:35:18,0.8374,60.04,188.92
06/06/2022 15:35:18,0.2793,61.48,182.72
06/06/2022 15:35:18,0.7089,62.66,183.02
06/06/2022 15:35:18,0.2444,65.21,179.72
